index	sentence1	label
2864	8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try	0
2865	i have a date on sunday with will!!	0
2866	i forgot 2 ask ?_ all smth.. there's a card on da present lei... how? ?? all want 2 write smth or sign on it?	0
2867	tbs/persolvo. been chasing us since sept for??38 definitely not paying now thanks to your information. we will ignore them. kath. manchester.	1
2868	oh yes, why is it like torture watching england?	0
2869	i am on the way to ur home	0
2870	i don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that i did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga	0
2871	k da:)how many page you want?	0
2872	he is there. you call and meet him	0
2873	oh oh... wasted... den muz chiong on sat n sun liao...	0
2874	ok... thanx... gd nite 2 ?_ too...	0
2875	and that's fine, i got enough bud to last most of the night at least	0
2876	all done, all handed in. don't know if mega shop in asda counts as celebration but thats what i'm doing!	0
2877	i am not at all happy with what you saying or doing	0
2878	sorry, i'll call later	0
2879	if u dun drive then how i go 2 sch.	0
2880	kit strip - you have been billed 150p. netcollex ltd. po box 1013 ig11 oja	1
2881	watching tv lor... y she so funny we bluff her 4 wat. izzit because she thk it's impossible between us?	0
2882	k. i will sent it again	0
2883	well i will watch shrek in 3d!!b)	0
2884	i'm reaching home in 5 min.	0
2885	congratulations you've won. you're a winner in our august ??1000 prize draw. call 09066660100 now. prize code 2309.	1
2886	are you at work right now ?	0
2887	what's the significance?	0
2888	hi baby ive just got back from work and i was wanting to see u allday! i hope i didnt piss u off on the phone today. if u are up give me a call xxx	0
2889	multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you.	0
2890	dear,me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday.	0
2891	sorry to trouble u again. can buy 4d for my dad again? 1405, 1680, 1843. all 2 big 1 small, sat n sun. thanx.	0
2892	get your garden ready for summer with a free selection of summer bulbs and seeds worth ??33:50 only with the scotsman this saturday. to stop go2 notxt.co.uk	1
2893	the beauty of life is in next second.. which hides thousands of secrets. i wish every second will be wonderful in ur life...!! gud n8	0
2894	we can go 4 e normal pilates after our intro...	0
2895	* you gonna ring this weekend or wot?	0
2896	you've already got a flaky parent. it'snot supposed to be the child's job to support the parent...not until they're the ride age anyway. i'm supposed to be there to support you. and now i've hurt you. unintentional. but hurt nonetheless.	0
2897	i guess it is useless calling u 4 something important.	0
2898	gr8. so how do you handle the victoria island traffic. plus when's the album due	0
2899	&lt;#&gt;  am i think? should say on syllabus	0
2900	oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served	0
2901	yo you around? a friend of mine's lookin to pick up later tonight	0
2902	shhhhh nobody is supposed to know!	0
2903	?? thk of wat to eat tonight.	0
2904	lol, oh you got a friend for the dog ?	0
2905	i notice you like looking in the shit mirror youre turning into a right freak	0
2906	i want to show you the world, princess :) how about europe?	0
2907	finally the match heading towards draw as your prediction.	0
2908	going for dinner.msg you after.	0
2909	it took mr owl 3 licks	0
2910	i know that my friend already told that.	0
2911	she is our sister.. she belongs 2 our family.. she is d hope of tomorrow.. pray 4 her,who was fated 4 d shoranur train incident. lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. pls join in dis chain &amp; pass it. stop violence against women.	0
2912	greetings me, ! consider yourself excused.	0
2913	ola would get back to you maybe not today but i ve told him you can be his direct link in the us in getting cars he bids for online, you arrange shipping and you get a cut. or u????? for a partnership where u????? invest money for shipping and he takes care of the rest!u??wud b self reliant soon dnt worry	0
2914	k k:) sms chat with me.	0
2915	k i'm leaving soon, be there a little after 9	0
2916	you ve won! your 4* costa del sol holiday or ??5000 await collection. call 09050090044 now toclaim. sae, tc s, pobox334, stockport, sk38xh, cost??1.50/pm, max10mins	1
2917	if you are not coughing then its nothing	0
2918	ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! but you can call me there.xx	0
2919	think i might have to give it a miss. am teaching til twelve, then have lecture at two. damn this working thing.	0
2920	urgent! your mobile number has been awarded a <ukp>2000 prize guaranteed. call 09061790125 from landline. claim 3030. valid 12hrs only 150ppm	1
2921	is it ok if i stay the night here? xavier has a sleeping bag and i'm getting tired	0
2922	tessy..pls do me a favor. pls convey my birthday wishes to nimya..pls dnt forget it. today is her birthday shijas	0
2923	so how's scotland. hope you are not over showing your jjc tendencies. take care. live the dream	0
2924	the new deus ex game comin early next yr	0
2925	well i know z will take care of me. so no worries.	0
2926	umma my life and vava umma love you lot dear	0
2927	lol i have to take it. member how i said my aunt flow didn't visit for 6 months? it's cause i developed ovarian cysts. bc is the only way to shrink them.	0
2928	sunshine quiz! win a super sony dvd recorder if you canname the capital of australia? text mquiz to 82277. b	1
2929	btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude	0
2930	kothi print out marandratha.	0
2931	edison has rightly said, \a fool can ask more questions than a wise man can answer\" now you know why all of us are speechless during viva.. gm ge gnt:-)"	0
2932	i was up all night too worrying about this appt. it's a shame we missed a girls night out with quizzes popcorn and you doing my hair.	0
2933	hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx	0
2934	u wake up already? thanx 4 e tau sar piah it's quite nice.	0
2935	double mins and txts 4 6months free bluetooth on orange. available on sony, nokia motorola phones. call mobileupd8 on 08000839402 or call2optout/n9dx	1
2936	hi babe its chloe, how r u? i was smashed on saturday night, it was great! how was your weekend? u been missing me? sp visionsms.com text stop to stop 150p/text	1
2937	you said not now. no problem. when you can. let me know.	0
2938	you were supposed to wake me up &gt;:(	0
2939	i can take you at like noon	0
2940	2 celebrate my b??day, y else?	0
2941	i anything lor.	0
2942	ok set let u noe e details later...	0
2943	i'm hungry buy smth home...	0
2944	k..u also dont msg or reply to his msg..	0
2945	it???s reassuring, in this crazy world.	0
2946	miss call miss call khelate kintu opponenter miss call dhorte lage. thats d rule. one with great phone receiving quality wins.	0
2947	sleeping nt feeling well	0
2948	aight, we'll head out in a few	0
2949	aiyah sorry lor... i watch tv watch until i forgot 2 check my phone.	0
2950	oh god. i'm gonna google nearby cliffs now.	0
2951	i'm not driving... raining! then i'll get caught at e mrt station lor.	0
2952	long beach lor. expected... u having dinner now?	0
2953	i wont get concentration dear you know you are my mind and everything :-)	0
2954	no problem with the renewal. i.ll do it right away but i dont know his details.	0
2955	ok i wont call or disturb any one. i know all are avoiding me. i am a burden for all	0
2956	thanks for your ringtone order, reference t91. you will be charged gbp 4 per week. you can unsubscribe at anytime by calling customer services on 09057039994	1
2957	havent stuck at orchard in my dad's car. going 4 dinner now. u leh? so r they free tonight?	0
2958	no de. but call me after some time. ill tell you k	0
2959	i take it the post has come then! you must have 1000s of texts now! happy reading. my one from wiv hello caroline at the end is my favourite. bless him	0
2960	i want to send something that can sell fast.  &lt;#&gt; k is not easy money.	0
2961	urgent, important information for o2 user. today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting for you	1
2962	uh, heads up we don't have that much left	0
2963	can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold  &lt;#&gt;  or any bb	0
2964	text82228>> get more ringtones, logos and games from www.txt82228.com. questions: info@txt82228.co.uk	1
2965	okie	0
2966	hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love kate	0
2967	yes.i'm in office da:)	0
2968	7 wonders in my world 7th you 6th ur style 5th ur smile 4th ur personality 3rd ur nature 2nd ur sms and 1st \ur lovely friendship\"... good morning dear"	0
2969	good words.... but words may leave u in dismay many times.	0
2970	u gd lor go shopping i got stuff to do. u wan 2 watch infernal affairs a not? come lar...	0
2971	do you work all this week ?	0
2972	where's my boytoy? i miss you ... what happened?	0
2973	you have 1 new message. please call 08718738034.	1
2974	nah can't help you there, i've never had an iphone	0
2975	k..k..i'm also fine:)when will you complete the course?	0
2976	so i asked how's anthony. dad. and your bf	0
2977	i am taking half day leave bec i am not well	0
2978	congrats 2 mobile 3g videophones r yours. call 09063458130 now! videochat wid ur mates, play java games, dload polyph music, noline rentl. bx420. ip4. 5we. 150p	1
2979	yeh. indians was nice. tho it did kane me off a bit he he. we shud go out 4 a drink sometime soon. mite hav 2 go 2 da works 4 a laugh soon. love pete x x	0
2980	allo! we have braved the buses and taken on the trains and triumphed. i mean we???re in b???ham. have a jolly good rest of week	0
2981	yes, my reg is  ciao!	0
